HRYEAR4,GEREG,HEFAMINC,HES1D,HES8B,HESC3,HESC3A,HESH1,HESHF4,HESP6,HESS2,HESS6,HESSH1,HESSH2,HESSH3,HESSH4,HETS2O,HETS6O,HETS8CO,HETS8O,HETS8OU,HETSSHMF2,HETSSHMF3,HRFS12M1,HRFS12M8,HRFS12MC,HRFS12MD,HRFS30D1,HRFS30D2,HRFS30D5,HRFS30D8,HRNUMHOU,PEDISOUT,PEEDUCA,PEMARITL,PESEX,PRCITSHP,PRDISFLG,PRDTIND1,PREMPNOT,PRMJOCC1,PRTAGE,PRWKSTAT,PTDTRACE
2019,1,12,2,3,2,1,3,3,1,3,3,2,-1,-1,-1,160,10,-1,170,170,-1,-1,2,3,1,3,1,1,1,1,4,2,39,1,1,1,2,21,1,9,30,2,2
2019,1,12,2,3,2,1,3,3,1,3,3,2,-1,-1,-1,160,10,-1,170,170,-1,-1,2,3,1,3,1,1,1,1,4,2,39,1,2,1,2,-1,4,-1,24,1,2
2019,1,12,2,3,2,1,3,3,1,3,3,2,-1,-1,-1,160,10,-1,170,170,-1,-1,2,3,1,3,1,1,1,1,4,-1,-1,-1,2,1,-1,-1,-1,-1,6,-1,2
2019,1,12,2,3,2,1,3,3,1,3,3,2,-1,-1,-1,160,10,-1,170,170,-1,-1,2,3,1,3,1,1,1,1,4,-1,-1,-1,2,1,-1,-1,-1,-1,1,-1,2
2019,1,15,2,1,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,70,20,40,80,100,-1,-1,1,2,-1,2,1,1,-1,1,1,2,42,6,1,1,2,23,1,10,53,4,2
2019,1,5,2,3,2,2,-1,-1,-1,3,-1,-1,-1,-1,-1,30,20,-1,20,20,-1,-1,1,1,-1,1,1,1,-1,1,1,2,39,3,2,1,2,-1,4,-1,85,1,1
2019,1,6,2,1,2,2,-1,-1,-1,3,-1,-1,-1,-1,-1,20,20,30,20,20,-1,-1,1,1,-1,1,1,1,-1,1,1,2,39,6,2,1,2,42,1,5,66,2,1
2019,1,4,2,3,2,2,-1,-1,-1,3,-1,-1,-1,-1,-1,50,-1,-1,0,50,-1,-1,1,1,-1,1,1,1,-1,1,1,2,39,3,1,1,1,-1,4,-1,59,1,1
2019,1,11,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,100,30,-1,100,100,-1,-1,1,1,-1,1,1,1,-1,1,2,2,42,4,2,1,1,-1,4,-1,56,1,1
2019,1,11,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,100,30,-1,100,100,-1,-1,1,1,-1,1,1,1,-1,1,2,2,39,6,1,1,2,22,1,4,22,6,1
2019,1,1,2,3,2,1,-1,-1,-1,1,-1,-1,-1,-1,-1,20,-1,-1,20,30,-1,-1,2,3,-1,3,1,2,-1,2,1,1,44,6,1,1,1,-1,4,-1,49,1,1
2019,1,4,2,3,1,-1,-1,-1,-1,2,-1,1,-1,-1,-1,80,-1,-1,0,80,-1,-1,3,4,-1,4,2,3,-1,3,2,2,39,1,2,1,1,45,2,3,26,11,1
2019,1,4,2,3,1,-1,-1,-1,-1,2,-1,1,-1,-1,-1,80,-1,-1,0,80,-1,-1,3,4,-1,4,2,3,-1,3,2,2,39,1,1,1,2,22,1,8,24,2,1
2019,1,5,2,3,2,2,-1,-1,-1,3,-1,-1,-1,-1,-1,100,-1,-1,0,100,-1,-1,1,1,-1,1,1,1,-1,1,2,2,43,1,1,1,2,-1,4,-1,71,1,1
2019,1,5,2,3,2,2,-1,-1,-1,3,-1,-1,-1,-1,-1,100,-1,-1,0,100,-1,-1,1,1,-1,1,1,1,-1,1,2,2,34,1,2,1,2,-1,4,-1,71,1,1
2019,1,8,2,3,2,2,3,-1,2,2,3,-1,-1,-1,-1,250,-1,-1,0,4,-1,-1,1,2,1,2,1,2,1,2,5,2,39,3,2,1,2,42,1,3,69,5,1
2019,1,8,2,3,2,2,3,-1,2,2,3,-1,-1,-1,-1,250,-1,-1,0,4,-1,-1,1,2,1,2,1,2,1,2,5,2,39,1,1,1,2,4,1,7,48,4,1
2019,1,8,2,3,2,2,3,-1,2,2,3,-1,-1,-1,-1,250,-1,-1,0,4,-1,-1,1,2,1,2,1,2,1,2,5,2,39,1,2,1,2,42,1,3,48,2,1
2019,1,8,2,3,2,2,3,-1,2,2,3,-1,-1,-1,-1,250,-1,-1,0,4,-1,-1,1,2,1,2,1,2,1,2,5,-1,-1,-1,2,1,-1,-1,-1,-1,13,-1,1
2019,1,8,2,3,2,2,3,-1,2,2,3,-1,-1,-1,-1,250,-1,-1,0,4,-1,-1,1,2,1,2,1,2,1,2,5,-1,-1,-1,2,1,-1,-1,-1,-1,12,-1,1
2019,1,4,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,90,-1,-1,90,80,-1,-1,1,1,-1,1,1,1,-1,1,1,2,39,4,2,1,1,-1,4,-1,73,1,1
2019,1,14,2,-1,2,-2,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,4,-1,4,-1,-1,-1,1,1,-1,1,1,1,-1,1,2,2,39,1,1,1,2,40,1,10,70,7,1
2019,1,14,2,-1,2,-2,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,4,-1,4,-1,-1,-1,1,1,-1,1,1,1,-1,1,2,2,39,1,2,1,2,-1,4,-1,68,1,1
2019,1,11,2,2,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,70,-1,-1,40,40,-1,-1,1,1,-1,1,1,1,-1,1,1,2,43,4,2,1,2,40,1,5,55,2,1
2019,3,9,2,-1,2,2,-1,-1,-1,3,-1,-1,-1,-1,-1,50,-1,-1,40,-1,-1,-1,1,1,-1,1,1,1,-1,1,2,2,44,4,2,1,2,-1,4,-1,76,1,1
2019,3,9,2,-1,2,2,-1,-1,-1,3,-1,-1,-1,-1,-1,50,-1,-1,40,-1,-1,-1,1,1,-1,1,1,1,-1,1,2,2,43,6,2,1,2,25,1,2,32,2,1
2019,3,5,2,3,2,2,-1,-1,-1,3,-1,-1,-1,-1,-1,200,100,-1,350,200,-1,-1,1,1,-1,1,1,1,-1,1,2,2,39,5,1,1,1,-1,4,-1,59,1,1
2019,3,5,2,3,2,2,-1,-1,-1,3,-1,-1,-1,-1,-1,200,100,-1,350,200,-1,-1,1,1,-1,1,1,1,-1,1,2,2,39,4,1,1,2,-1,4,-1,54,1,1
2019,3,4,1,1,2,1,3,-1,1,1,3,-1,2,2,2,-1,30,80,80,4,-1,-1,2,2,1,3,1,2,1,2,3,2,39,6,2,1,2,46,1,4,34,7,2
2019,3,4,1,1,2,1,3,-1,1,1,3,-1,2,2,2,-1,30,80,80,4,-1,-1,2,2,1,3,1,2,1,2,3,2,35,6,1,1,2,-1,4,-1,15,1,2
2019,3,4,1,1,2,1,3,-1,1,1,3,-1,2,2,2,-1,30,80,80,4,-1,-1,2,2,1,3,1,2,1,2,3,-1,-1,-1,2,1,-1,-1,-1,-1,11,-1,2
2019,3,7,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1,1,-1,1,1,1,-1,1,1,1,39,2,1,1,1,-1,4,-1,80,1,1
2019,3,2,2,3,2,2,-1,-1,-1,3,-1,-1,-1,-1,-1,150,-1,-1,140,140,-1,-1,1,1,-1,1,1,1,-1,1,1,2,39,6,2,1,2,-1,4,-1,30,1,2
2019,3,10,2,1,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,120,30,20,80,80,-1,-1,1,1,-1,1,1,1,-1,1,1,2,39,3,2,1,2,-1,4,-1,72,1,2
2019,3,7,2,3,2,2,-1,-1,-1,3,-1,-1,-1,-1,-1,40,20,-1,70,60,-1,-1,1,1,-1,1,1,1,-1,1,1,2,39,3,2,1,2,42,1,3,47,2,2
2019,3,8,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,50,-1,-1,50,50,-1,-1,1,1,-1,1,1,1,-1,1,1,2,39,3,2,2,1,-1,4,-1,85,1,1
2019,3,13,2,1,2,1,-1,-1,-1,1,-1,2,-1,-1,-1,120,30,100,130,100,-1,-1,3,4,-1,4,3,4,-1,4,2,2,39,6,1,1,2,41,2,2,56,11,1
2019,3,13,2,1,2,1,-1,-1,-1,1,-1,2,-1,-1,-1,120,30,100,130,100,-1,-1,3,4,-1,4,3,4,-1,4,2,2,39,6,1,1,1,-1,4,-1,64,1,1
2019,3,1,2,1,2,1,-1,-1,-1,2,-1,2,-1,-1,-1,40,4,50,50,50,-1,-1,2,3,-1,3,1,1,-1,1,1,1,37,6,2,1,1,-1,4,-1,85,1,2
2019,3,2,2,1,2,2,-1,-1,-1,2,-1,2,-1,-1,-1,50,-1,20,40,40,-1,-1,3,4,-1,4,2,3,-1,3,1,2,40,4,2,1,2,22,1,9,54,2,1
2019,3,4,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,4,-1,50,80,-1,-1,1,1,-1,1,1,1,-1,1,2,2,39,3,2,1,1,-1,4,-1,73,1,1
2019,3,4,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,4,-1,50,80,-1,-1,1,1,-1,1,1,1,-1,1,2,2,39,6,2,1,2,13,1,2,29,2,1
2019,3,5,2,1,1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,140,20,40,120,160,-1,-1,1,1,-1,1,1,1,-1,1,1,2,39,6,2,1,2,-1,4,-1,58,1,2
2019,3,7,2,1,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,60,-1,20,50,40,-1,-1,1,1,-1,1,1,1,-1,1,2,2,40,1,2,4,2,13,1,9,64,2,4
2019,3,7,2,1,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,60,-1,20,50,40,-1,-1,1,1,-1,1,1,1,-1,1,2,1,39,1,1,4,1,-1,4,-1,85,1,4
2019,3,7,2,2,2,1,-1,2,-1,2,-1,1,-1,-1,-1,-1,100,-1,150,150,-1,-1,3,4,-1,4,2,3,-1,3,1,2,40,6,1,1,2,4,1,7,40,4,1
2019,3,5,2,3,2,-2,-1,-1,-1,3,-1,-1,-1,-1,-1,10,4,-1,10,10,-1,-1,1,1,-1,1,1,1,-1,1,1,2,32,3,1,1,2,-1,4,-1,85,1,1
2019,3,8,2,2,2,-2,3,-1,2,3,3,-1,-1,-1,-1,180,-1,-1,150,150,-1,-1,1,1,1,1,1,1,1,1,4,2,38,1,1,1,2,4,1,10,24,2,1
2019,3,8,2,2,2,-2,3,-1,2,3,3,-1,-1,-1,-1,180,-1,-1,150,150,-1,-1,1,1,1,1,1,1,1,1,4,2,39,4,1,1,1,-1,4,-1,65,1,1
2019,3,8,2,2,2,-2,3,-1,2,3,3,-1,-1,-1,-1,180,-1,-1,150,150,-1,-1,1,1,1,1,1,1,1,1,4,2,40,1,2,1,2,-1,4,-1,46,1,1
2019,3,8,2,2,2,-2,3,-1,2,3,3,-1,-1,-1,-1,180,-1,-1,150,150,-1,-1,1,1,1,1,1,1,1,1,4,-1,-1,-1,2,1,-1,-1,-1,-1,7,-1,1
2019,3,2,2,2,2,1,-1,-1,-1,2,-1,-1,-1,-1,-1,60,-1,-1,60,100,-1,-1,2,3,-1,3,1,2,-1,2,1,1,39,6,1,1,1,-1,4,-1,57,1,1
2019,3,5,2,3,2,2,-1,-1,-1,3,-1,-1,-1,-1,-1,70,-1,-1,60,70,-1,-1,1,1,-1,1,1,1,-1,1,1,2,44,3,2,1,1,-1,4,-1,85,1,1
2019,3,11,2,3,2,1,3,-1,2,3,3,-1,-1,-1,-1,250,-1,-1,240,240,-1,-1,1,1,1,1,1,1,1,1,10,2,38,4,2,1,2,16,2,9,63,11,2
2019,3,11,2,3,2,1,3,-1,2,3,3,-1,-1,-1,-1,250,-1,-1,240,240,-1,-1,1,1,1,1,1,1,1,1,10,2,39,6,1,1,2,6,2,9,44,11,2
2019,3,11,2,3,2,1,3,-1,2,3,3,-1,-1,-1,-1,250,-1,-1,240,240,-1,-1,1,1,1,1,1,1,1,1,10,2,39,6,2,1,2,-1,4,-1,25,1,2
2019,3,11,2,3,2,1,3,-1,2,3,3,-1,-1,-1,-1,250,-1,-1,240,240,-1,-1,1,1,1,1,1,1,1,1,10,2,35,6,1,1,2,13,2,2,24,11,2
2019,3,11,2,3,2,1,3,-1,2,3,3,-1,-1,-1,-1,250,-1,-1,240,240,-1,-1,1,1,1,1,1,1,1,1,10,2,39,6,2,1,2,-1,4,-1,18,1,2
2019,3,11,2,3,2,1,3,-1,2,3,3,-1,-1,-1,-1,250,-1,-1,240,240,-1,-1,1,1,1,1,1,1,1,1,10,2,37,6,1,1,2,46,1,5,18,6,2
2019,3,11,2,3,2,1,3,-1,2,3,3,-1,-1,-1,-1,250,-1,-1,240,240,-1,-1,1,1,1,1,1,1,1,1,10,2,39,6,2,1,2,44,4,2,28,1,2
2019,3,11,2,3,2,1,3,-1,2,3,3,-1,-1,-1,-1,250,-1,-1,240,240,-1,-1,1,1,1,1,1,1,1,1,10,-1,-1,-1,2,1,-1,-1,-1,-1,4,-1,2
2019,3,11,2,3,2,1,3,-1,2,3,3,-1,-1,-1,-1,250,-1,-1,240,240,-1,-1,1,1,1,1,1,1,1,1,10,-1,-1,-1,2,1,-1,-1,-1,-1,0,-1,2
2019,3,11,2,3,2,1,3,-1,2,3,3,-1,-1,-1,-1,250,-1,-1,240,240,-1,-1,1,1,1,1,1,1,1,1,10,2,36,6,1,1,2,46,1,3,18,7,2
2019,3,9,1,1,2,2,-1,-1,-1,2,-1,2,-1,-1,-1,80,30,50,110,110,-1,-1,3,4,-1,4,2,3,-1,3,2,2,40,4,2,1,2,-1,4,-1,61,1,1
2019,3,9,1,1,2,2,-1,-1,-1,2,-1,2,-1,-1,-1,80,30,50,110,110,-1,-1,3,4,-1,4,2,3,-1,3,2,2,39,4,1,1,2,4,1,1,53,2,1
2019,3,10,2,3,2,2,3,-1,2,3,3,-1,-1,-1,-1,150,50,-1,190,50,-1,-1,1,1,1,1,1,1,1,1,4,2,43,4,2,1,2,32,1,1,42,2,1
2019,3,10,2,3,2,2,3,-1,2,3,3,-1,-1,-1,-1,150,50,-1,190,50,-1,-1,1,1,1,1,1,1,1,1,4,2,42,6,2,1,2,-1,4,-1,21,1,1
2019,3,10,2,3,2,2,3,-1,2,3,3,-1,-1,-1,-1,150,50,-1,190,50,-1,-1,1,1,1,1,1,1,1,1,4,2,34,6,2,1,2,-1,4,-1,15,1,1
2019,3,10,2,3,2,2,3,-1,2,3,3,-1,-1,-1,-1,150,50,-1,190,50,-1,-1,1,1,1,1,1,1,1,1,4,-1,-1,-1,2,1,-1,-1,-1,-1,13,-1,1
2019,3,9,2,3,2,2,-1,-1,-1,3,-1,-1,-1,-1,-1,80,-1,-1,70,70,-1,-1,1,1,-1,1,1,1,-1,1,2,2,39,1,1,1,2,51,1,8,71,7,1
2019,3,9,2,3,2,2,-1,-1,-1,3,-1,-1,-1,-1,-1,80,-1,-1,70,70,-1,-1,1,1,-1,1,1,1,-1,1,2,2,39,1,2,1,2,-1,4,-1,63,1,1
2019,3,4,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,130,-1,-1,130,130,-1,-1,1,1,-1,1,1,1,-1,1,2,2,39,4,2,1,2,43,1,3,41,7,1
2019,3,4,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,130,-1,-1,130,130,-1,-1,1,1,-1,1,1,1,-1,1,2,2,39,6,2,1,2,43,1,3,23,7,1
2019,3,8,2,3,2,2,-1,-1,-1,3,-1,-1,-1,-1,-1,270,-1,-1,250,250,-1,-1,1,1,-1,1,1,1,-1,1,2,2,39,1,2,1,2,41,1,3,47,2,1
2019,3,8,2,3,2,2,-1,-1,-1,3,-1,-1,-1,-1,-1,270,-1,-1,250,250,-1,-1,1,1,-1,1,1,1,-1,1,2,2,40,1,1,1,1,-1,4,-1,53,1,1
2019,3,6,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,60,40,-1,80,100,-1,-1,1,1,-1,1,1,1,-1,1,1,2,40,4,2,1,2,-1,4,-1,69,1,1
2019,3,8,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,50,30,-1,90,60,-1,-1,1,1,-1,1,1,1,-1,1,2,2,39,4,2,1,2,21,1,5,46,2,2
2019,3,8,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,50,30,-1,90,60,-1,-1,1,1,-1,1,1,1,-1,1,2,2,40,6,2,1,2,22,1,4,19,7,2
2019,3,2,2,2,1,-1,3,2,1,1,3,2,-1,-1,-1,100,40,-1,190,190,-1,-1,2,3,1,3,1,2,1,2,2,2,40,6,2,1,2,42,1,3,34,2,2
2019,3,2,2,2,1,-1,3,2,1,1,3,2,-1,-1,-1,100,40,-1,190,190,-1,-1,2,3,1,3,1,2,1,2,2,-1,-1,-1,1,1,-1,-1,-1,-1,10,-1,2
2019,3,7,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,30,20,-1,50,50,-1,-1,1,1,-1,1,1,1,-1,1,2,2,39,6,1,1,2,1,1,1,57,2,1
2019,3,7,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,30,20,-1,50,50,-1,-1,1,1,-1,1,1,1,-1,1,2,2,39,3,2,1,2,-1,4,-1,85,1,1
2019,3,9,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,150,-1,-1,150,150,-1,-1,1,1,-1,1,1,1,-1,1,2,2,36,1,2,1,2,-1,4,-1,22,1,1
2019,3,9,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,150,-1,-1,150,150,-1,-1,1,1,-1,1,1,1,-1,1,2,2,39,1,1,1,2,-1,4,-1,22,1,1
2019,3,4,2,2,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,70,20,-1,80,80,-1,-1,1,2,-1,2,1,1,-1,1,1,2,39,6,1,1,1,22,1,4,48,7,1
2019,3,6,2,1,2,1,2,-1,1,2,1,-1,2,2,2,80,-1,100,40,40,-1,-1,2,2,2,3,2,3,2,2,2,2,39,6,2,1,2,42,1,3,58,2,2
2019,3,6,2,1,2,1,2,-1,1,2,1,-1,2,2,2,80,-1,100,40,40,-1,-1,2,2,2,3,2,3,2,2,2,2,34,6,2,1,2,-1,4,-1,15,1,2
2019,3,8,2,3,2,-2,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,20,-1,30,70,-1,-1,1,1,-1,1,1,1,-1,1,2,2,39,1,2,1,2,-1,4,-1,24,1,1
2019,3,8,2,3,2,-2,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,20,-1,30,70,-1,-1,1,1,-1,1,1,1,-1,1,2,2,39,1,1,1,2,46,1,3,28,2,1
2019,3,9,2,3,1,-1,3,-1,1,2,2,-1,2,2,2,300,10,-1,240,500,-1,-1,2,2,1,3,1,2,1,2,4,1,39,3,1,1,1,-1,4,-1,68,1,1
2019,3,9,2,3,1,-1,3,-1,1,2,2,-1,2,2,2,300,10,-1,240,500,-1,-1,2,2,1,3,1,2,1,2,4,2,39,1,2,1,2,46,1,3,36,2,1
2019,3,9,2,3,1,-1,3,-1,1,2,2,-1,2,2,2,300,10,-1,240,500,-1,-1,2,2,1,3,1,2,1,2,4,2,39,6,2,1,2,-1,2,-1,16,12,1
2019,3,9,2,3,1,-1,3,-1,1,2,2,-1,2,2,2,300,10,-1,240,500,-1,-1,2,2,1,3,1,2,1,2,4,2,40,1,1,1,2,-1,4,-1,42,1,1
2019,3,8,2,3,2,2,-1,-1,-1,3,-1,-1,-1,-1,-1,100,-1,-1,0,100,-1,-1,1,1,-1,1,1,1,-1,1,1,1,39,3,1,1,1,-1,4,-1,79,1,1
2019,3,11,2,2,2,1,3,-1,2,1,3,-1,2,2,2,120,30,-1,200,150,-1,-1,2,3,1,3,1,2,1,2,5,2,39,1,1,1,2,36,1,2,41,2,1
2019,3,11,2,2,2,1,3,-1,2,1,3,-1,2,2,2,120,30,-1,200,150,-1,-1,2,3,1,3,1,2,1,2,5,2,39,1,2,1,2,40,1,3,27,2,1
2019,3,11,2,2,2,1,3,-1,2,1,3,-1,2,2,2,120,30,-1,200,150,-1,-1,2,3,1,3,1,2,1,2,5,-1,-1,-1,2,1,-1,-1,-1,-1,9,-1,1
2019,3,11,2,2,2,1,3,-1,2,1,3,-1,2,2,2,120,30,-1,200,150,-1,-1,2,3,1,3,1,2,1,2,5,-1,-1,-1,2,1,-1,-1,-1,-1,7,-1,1
2019,3,11,2,2,2,1,3,-1,2,1,3,-1,2,2,2,120,30,-1,200,150,-1,-1,2,3,1,3,1,2,1,2,5,-1,-1,-1,1,1,-1,-1,-1,-1,3,-1,1
2019,3,3,2,1,2,1,-1,-1,-1,1,-1,-1,-1,-1,-1,60,4,30,70,70,-1,-1,2,3,-1,3,1,1,-1,1,1,2,39,3,2,1,2,-1,4,-1,60,1,1
2019,3,9,2,1,2,-2,2,-1,-1,2,3,2,2,2,2,80,-1,40,110,110,-1,-1,2,3,2,3,2,3,1,2,3,2,40,5,2,1,2,48,1,3,23,7,1
2019,3,9,2,1,2,-2,2,-1,-1,2,3,2,2,2,2,80,-1,40,110,110,-1,-1,2,3,2,3,2,3,1,2,3,-1,-1,-1,1,1,-1,-1,-1,-1,4,-1,1
2019,3,9,2,1,2,-2,2,-1,-1,2,3,2,2,2,2,80,-1,40,110,110,-1,-1,2,3,2,3,2,3,1,2,3,-1,-1,-1,2,1,-1,-1,-1,-1,2,-1,1
2019,3,11,2,-1,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,70,30,-1,110,-1,-1,-1,1,1,-1,1,1,1,-1,1,1,2,39,4,1,1,2,4,1,7,64,7,1
2019,3,1,2,1,1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,100,-1,20,90,50,-1,-1,1,1,-1,1,1,1,-1,1,1,2,40,4,2,1,1,-1,4,-1,67,1,1
2019,3,10,2,3,2,2,3,-1,1,2,2,2,2,2,2,140,10,-1,150,130,-1,-1,2,3,1,3,2,3,1,2,5,2,41,6,2,1,2,36,1,9,28,2,1
2019,3,10,2,3,2,2,3,-1,1,2,2,2,2,2,2,140,10,-1,150,130,-1,-1,2,3,1,3,2,3,1,2,5,2,39,5,1,1,2,36,1,1,27,2,1
2019,3,10,2,3,2,2,3,-1,1,2,2,2,2,2,2,140,10,-1,150,130,-1,-1,2,3,1,3,2,3,1,2,5,-1,-1,-1,2,1,-1,-1,-1,-1,5,-1,1
2019,3,10,2,3,2,2,3,-1,1,2,2,2,2,2,2,140,10,-1,150,130,-1,-1,2,3,1,3,2,3,1,2,5,-1,-1,-1,2,1,-1,-1,-1,-1,2,-1,1
2019,3,10,2,3,2,2,3,-1,1,2,2,2,2,2,2,140,10,-1,150,130,-1,-1,2,3,1,3,2,3,1,2,5,-1,-1,-1,1,1,-1,-1,-1,-1,8,-1,1
2019,3,6,2,-1,1,-1,-1,3,-1,1,-1,2,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,3,4,-1,4,3,4,-1,4,1,1,40,6,1,1,1,-1,4,-1,41,1,2
2019,3,8,2,2,2,1,-1,3,-1,2,-1,2,-1,-1,-1,80,-1,-1,80,40,-1,-1,2,3,-1,3,1,1,-1,1,1,2,40,6,1,1,2,38,1,5,28,2,2
2019,3,10,2,2,2,2,3,-1,-1,3,3,-1,-1,-1,-1,130,-1,-1,100,100,-1,-1,1,1,1,1,1,1,1,1,3,2,40,4,1,5,2,22,1,10,30,2,1
2019,3,10,2,2,2,2,3,-1,-1,3,3,-1,-1,-1,-1,130,-1,-1,100,100,-1,-1,1,1,1,1,1,1,1,1,3,2,43,6,2,5,2,-1,4,-1,29,1,1
2019,3,10,2,2,2,2,3,-1,-1,3,3,-1,-1,-1,-1,130,-1,-1,100,100,-1,-1,1,1,1,1,1,1,1,1,3,-1,-1,-1,1,1,-1,-1,-1,-1,0,-1,1
2019,3,12,2,1,2,1,-1,3,-1,2,-1,2,-1,-1,-1,160,-1,50,80,150,-1,-1,3,4,-1,4,2,3,-1,3,2,2,41,1,2,1,2,22,1,1,47,6,1
2019,3,12,2,1,2,1,-1,3,-1,2,-1,2,-1,-1,-1,160,-1,50,80,150,-1,-1,3,4,-1,4,2,3,-1,3,2,2,41,1,1,1,2,4,1,7,44,2,1
2019,3,11,2,2,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,200,30,-1,210,230,-1,-1,1,1,-1,1,1,1,-1,1,2,2,42,3,1,1,2,-1,4,-1,64,1,2
2019,3,11,2,2,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,200,30,-1,210,230,-1,-1,1,1,-1,1,1,1,-1,1,2,2,39,4,2,1,2,14,1,9,58,2,2
2019,3,13,1,1,1,-1,2,2,1,2,2,1,2,2,2,200,60,60,340,340,-1,-1,3,4,2,4,1,2,1,2,7,2,41,1,2,1,2,-1,4,-1,35,1,1
2019,3,13,1,1,1,-1,2,2,1,2,2,1,2,2,2,200,60,60,340,340,-1,-1,3,4,2,4,1,2,1,2,7,2,36,1,1,1,2,4,1,1,36,2,1
2019,3,13,1,1,1,-1,2,2,1,2,2,1,2,2,2,200,60,60,340,340,-1,-1,3,4,2,4,1,2,1,2,7,2,34,6,1,1,2,-1,4,-1,15,1,1
2019,3,13,1,1,1,-1,2,2,1,2,2,1,2,2,2,200,60,60,340,340,-1,-1,3,4,2,4,1,2,1,2,7,-1,-1,-1,2,1,-1,-1,-1,-1,13,-1,1
2019,3,13,1,1,1,-1,2,2,1,2,2,1,2,2,2,200,60,60,340,340,-1,-1,3,4,2,4,1,2,1,2,7,-1,-1,-1,2,1,-1,-1,-1,-1,11,-1,1
2019,3,13,1,1,1,-1,2,2,1,2,2,1,2,2,2,200,60,60,340,340,-1,-1,3,4,2,4,1,2,1,2,7,-1,-1,-1,2,1,-1,-1,-1,-1,5,-1,1
2019,3,13,1,1,1,-1,2,2,1,2,2,1,2,2,2,200,60,60,340,340,-1,-1,3,4,2,4,1,2,1,2,7,-1,-1,-1,1,1,-1,-1,-1,-1,4,-1,1
2019,3,15,2,3,2,2,3,-1,-1,2,3,-1,-1,-1,-1,100,40,-1,120,150,-1,-1,2,3,1,3,1,1,1,1,3,2,39,1,1,5,2,3,1,7,27,5,1
2019,3,15,2,3,2,2,3,-1,-1,2,3,-1,-1,-1,-1,100,40,-1,120,150,-1,-1,2,3,1,3,1,1,1,1,3,2,41,1,2,1,2,-1,4,-1,24,1,1
2019,3,15,2,3,2,2,3,-1,-1,2,3,-1,-1,-1,-1,100,40,-1,120,150,-1,-1,2,3,1,3,1,1,1,1,3,-1,-1,-1,2,1,-1,-1,-1,-1,0,-1,1
2019,3,14,2,2,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,350,30,-1,330,330,-1,-1,1,1,-1,1,1,1,-1,1,3,2,40,1,1,1,2,-1,4,-1,43,1,1
2019,3,14,2,2,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,350,30,-1,330,330,-1,-1,1,1,-1,1,1,1,-1,1,3,2,43,1,2,1,2,-1,4,-1,44,1,1
2019,3,14,2,2,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,350,30,-1,330,330,-1,-1,1,1,-1,1,1,1,-1,1,3,2,40,6,1,1,2,12,1,10,19,2,1
2019,3,8,2,2,2,1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,200,-1,280,280,-1,-1,1,2,-1,2,1,2,-1,2,2,2,39,4,1,1,2,4,1,7,47,2,1
2019,3,8,2,2,2,1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,200,-1,280,280,-1,-1,1,2,-1,2,1,2,-1,2,2,2,41,6,2,1,2,48,1,3,21,2,1
