HRYEAR4,GEREG,HEFAMINC,HES1D,HES8B,HESC3,HESC3A,HESH1,HESHF4,HESP6,HESS2,HESS6,HESSH1,HESSH2,HESSH3,HESSH4,HETS2O,HETS6O,HETS8CO,HETS8O,HETS8OU,HETSSHMF2,HETSSHMF3,HRFS12M1,HRFS12M8,HRFS12MC,HRFS12MD,HRFS30D1,HRFS30D2,HRFS30D5,HRFS30D8,HRNUMHOU,PEDISOUT,PEEDUCA,PEMARITL,PESEX,PRCITSHP,PRDISFLG,PRDTIND1,PREMPNOT,PRMJOCC1,PRTAGE,PRWKSTAT,PTDTRACE
2020,2,2,2,-1,2,2,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,50,-1,50,-2,-1,-1,1,1,-1,1,1,1,-1,1,1,2,37,6,2,1,2,38,1,5,25,2,1
2020,2,5,2,3,2,1,-1,2,-1,1,-1,2,-1,-1,-1,140,-1,-1,140,150,-1,-1,3,4,-1,4,3,4,-1,4,1,2,41,6,2,1,1,33,1,5,22,2,2
2020,2,9,2,3,2,1,3,-1,1,2,3,-1,2,2,2,250,40,-1,260,210,-1,-1,2,2,1,3,2,3,1,2,5,2,35,1,1,1,2,38,1,9,49,2,1
2020,2,9,2,3,2,1,3,-1,1,2,3,-1,2,2,2,250,40,-1,260,210,-1,-1,2,2,1,3,2,3,1,2,5,2,36,1,2,5,2,-1,4,-1,30,1,1
2020,2,9,2,3,2,1,3,-1,1,2,3,-1,2,2,2,250,40,-1,260,210,-1,-1,2,2,1,3,2,3,1,2,5,-1,-1,-1,2,1,-1,-1,-1,-1,11,-1,1
2020,2,9,2,3,2,1,3,-1,1,2,3,-1,2,2,2,250,40,-1,260,210,-1,-1,2,2,1,3,2,3,1,2,5,-1,-1,-1,2,1,-1,-1,-1,-1,9,-1,1
2020,2,9,2,3,2,1,3,-1,1,2,3,-1,2,2,2,250,40,-1,260,210,-1,-1,2,2,1,3,2,3,1,2,5,-1,-1,-1,1,1,-1,-1,-1,-1,3,-1,1
2020,2,9,2,2,2,-2,-1,-1,-1,3,-1,-1,-1,-1,-1,100,50,-1,120,90,-1,-1,1,1,-1,1,1,1,-1,1,2,2,40,6,1,1,2,-1,4,-1,28,1,2
2020,2,9,2,2,2,-2,-1,-1,-1,3,-1,-1,-1,-1,-1,100,50,-1,120,90,-1,-1,1,1,-1,1,1,1,-1,1,2,2,39,6,1,1,2,44,1,3,26,2,1
2020,2,8,2,3,2,2,-1,-1,-1,3,-1,-1,-1,-1,-1,100,4,-1,110,90,-1,-1,1,1,-1,1,1,1,-1,1,1,2,39,3,2,1,2,-1,4,-1,85,1,1
2020,2,7,2,2,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,200,30,-1,190,150,-1,-1,1,1,-1,1,1,1,-1,1,1,2,39,6,2,1,1,-1,4,-1,66,1,1
2020,2,7,2,2,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,60,40,-1,130,150,-1,-1,1,1,-1,1,1,1,-1,1,2,2,40,1,1,1,2,44,1,4,67,7,1
2020,2,7,2,2,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,60,40,-1,130,150,-1,-1,1,1,-1,1,1,1,-1,1,2,2,39,1,2,1,2,-1,4,-1,61,1,1
2020,2,5,2,3,2,2,-1,-1,-1,3,-1,-1,-1,-1,-1,100,4,-1,150,100,-1,-1,1,1,-1,1,1,1,-1,1,1,2,39,3,2,1,1,23,1,3,80,7,1
2020,2,9,2,1,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,140,-1,80,240,130,-1,-1,1,1,-1,1,1,1,-1,1,3,2,42,4,2,1,2,-1,4,-1,78,1,1
2020,2,9,2,1,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,140,-1,80,240,130,-1,-1,1,1,-1,1,1,1,-1,1,3,2,43,4,2,1,2,42,1,2,50,2,1
2020,2,9,2,1,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,140,-1,80,240,130,-1,-1,1,1,-1,1,1,1,-1,1,3,2,43,6,2,1,2,40,2,2,21,11,1
2020,2,14,2,1,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,40,20,30,130,130,-1,-1,1,1,-1,1,1,1,-1,1,2,2,39,3,2,1,1,-1,4,-1,71,1,1
2020,2,14,2,1,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,40,20,30,130,130,-1,-1,1,1,-1,1,1,1,-1,1,2,2,42,6,2,1,2,33,1,5,51,2,1
2020,2,6,2,3,2,2,-1,-1,-1,3,-1,-1,-1,-1,-1,80,70,-1,130,80,-1,-1,1,1,-1,1,1,1,-1,1,2,2,40,1,2,4,2,-1,4,-1,66,1,4
2020,2,6,2,3,2,2,-1,-1,-1,3,-1,-1,-1,-1,-1,80,70,-1,130,80,-1,-1,1,1,-1,1,1,1,-1,1,2,2,39,1,1,4,1,-1,4,-1,78,1,4
2020,2,12,2,2,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,250,-1,-1,130,100,-1,-1,1,1,-1,1,1,1,-1,1,1,2,39,5,1,4,2,22,1,4,48,2,4
2020,2,6,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,150,-1,-1,130,200,-1,-1,1,1,-1,1,1,1,-1,1,1,2,40,4,1,1,1,23,1,10,59,7,1
2020,2,11,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,120,30,-1,130,130,-1,-1,1,1,-1,1,1,1,-1,1,2,2,39,1,1,1,2,-1,4,-1,66,1,1
2020,2,11,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,120,30,-1,130,130,-1,-1,1,1,-1,1,1,1,-1,1,2,2,39,1,2,1,2,-1,4,-1,75,1,1
2020,2,11,2,1,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,50,20,100,60,60,-1,-1,1,1,-1,1,1,1,-1,1,1,2,41,3,2,1,2,-1,4,-1,80,1,1
2020,2,3,2,1,2,1,3,-1,2,3,3,-1,-1,-1,-1,150,30,100,120,200,-1,-1,1,2,1,2,1,2,1,2,4,2,39,4,2,4,2,48,2,3,44,11,4
2020,2,3,2,1,2,1,3,-1,2,3,3,-1,-1,-1,-1,150,30,100,120,200,-1,-1,1,2,1,2,1,2,1,2,4,2,36,6,1,1,2,-1,4,-1,17,1,4
2020,2,3,2,1,2,1,3,-1,2,3,3,-1,-1,-1,-1,150,30,100,120,200,-1,-1,1,2,1,2,1,2,1,2,4,2,35,6,2,1,2,-1,4,-1,16,1,4
2020,2,3,2,1,2,1,3,-1,2,3,3,-1,-1,-1,-1,150,30,100,120,200,-1,-1,1,2,1,2,1,2,1,2,4,-1,-1,-1,2,1,-1,-1,-1,-1,10,-1,4
2020,2,7,2,2,1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,0,50,-1,-1,1,1,-1,1,1,1,-1,1,1,2,44,4,2,1,1,-1,4,-1,80,1,2
2020,2,8,2,3,2,2,3,-1,-1,3,3,-1,-1,-1,-1,50,-1,-1,50,50,-1,-1,1,1,1,1,1,1,1,1,3,2,37,6,1,1,2,46,1,10,31,2,1
2020,2,8,2,3,2,2,3,-1,-1,3,3,-1,-1,-1,-1,50,-1,-1,50,50,-1,-1,1,1,1,1,1,1,1,1,3,2,39,6,2,1,2,23,1,3,21,2,1
2020,2,8,2,3,2,2,3,-1,-1,3,3,-1,-1,-1,-1,50,-1,-1,50,50,-1,-1,1,1,1,1,1,1,1,1,3,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,1
2020,2,12,2,3,1,-1,-1,-1,-1,2,-1,2,-1,-1,-1,100,-1,-1,70,80,-1,-1,3,4,-1,4,2,3,-1,3,2,2,40,4,2,1,2,-1,4,-1,54,1,1
2020,2,12,2,3,1,-1,-1,-1,-1,2,-1,2,-1,-1,-1,100,-1,-1,70,80,-1,-1,3,4,-1,4,2,3,-1,3,2,2,39,6,1,1,2,23,2,9,51,11,1
2020,2,5,2,3,1,-1,3,-1,2,1,3,2,-1,-1,-1,-1,-1,-1,0,300,-1,-1,2,3,1,3,2,3,1,3,3,2,38,1,1,1,1,-1,4,-1,55,1,1
2020,2,5,2,3,1,-1,3,-1,2,1,3,2,-1,-1,-1,-1,-1,-1,0,300,-1,-1,2,3,1,3,2,3,1,3,3,1,39,1,2,1,1,-1,4,-1,49,1,1
2020,2,5,2,3,1,-1,3,-1,2,1,3,2,-1,-1,-1,-1,-1,-1,0,300,-1,-1,2,3,1,3,2,3,1,3,3,2,36,6,2,1,2,-1,4,-1,16,1,1
2020,2,12,2,1,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,50,4,20,60,50,-1,-1,1,1,-1,1,1,1,-1,1,2,2,39,4,2,1,2,-1,4,-1,66,1,1
2020,2,12,2,1,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,50,4,20,60,50,-1,-1,1,1,-1,1,1,1,-1,1,2,2,40,4,1,1,2,46,4,1,68,1,1
2020,2,7,2,2,1,-1,3,-1,1,3,3,2,-1,-1,-1,300,40,-1,380,380,-1,-1,2,3,1,3,1,2,1,2,6,1,38,1,2,1,1,-1,4,-1,52,1,1
2020,2,7,2,2,1,-1,3,-1,1,3,3,2,-1,-1,-1,300,40,-1,380,380,-1,-1,2,3,1,3,1,2,1,2,6,2,38,1,1,1,1,8,1,9,56,2,1
2020,2,7,2,2,1,-1,3,-1,1,3,3,2,-1,-1,-1,300,40,-1,380,380,-1,-1,2,3,1,3,1,2,1,2,6,2,36,6,1,1,2,46,1,3,16,10,1
2020,2,7,2,2,1,-1,3,-1,1,3,3,2,-1,-1,-1,300,40,-1,380,380,-1,-1,2,3,1,3,1,2,1,2,6,-1,-1,-1,1,1,-1,-1,-1,-1,2,-1,1
2020,2,7,2,2,1,-1,3,-1,1,3,3,2,-1,-1,-1,300,40,-1,380,380,-1,-1,2,3,1,3,1,2,1,2,6,-1,-1,-1,1,1,-1,-1,-1,-1,3,-1,1
2020,2,7,2,2,1,-1,3,-1,1,3,3,2,-1,-1,-1,300,40,-1,380,380,-1,-1,2,3,1,3,1,2,1,2,6,-1,-1,-1,1,1,-1,-1,-1,-1,4,-1,1
2020,2,11,2,1,2,1,3,-1,1,3,3,-1,-1,-1,-1,290,30,50,290,240,-1,-1,1,1,1,1,1,1,1,1,4,1,40,1,2,1,1,-1,4,-1,45,1,1
2020,2,11,2,1,2,1,3,-1,1,3,3,-1,-1,-1,-1,290,30,50,290,240,-1,-1,1,1,1,1,1,1,1,1,4,2,39,1,1,1,2,4,1,7,47,2,1
2020,2,11,2,1,2,1,3,-1,1,3,3,-1,-1,-1,-1,290,30,50,290,240,-1,-1,1,1,1,1,1,1,1,1,4,2,39,6,1,1,2,4,2,7,18,11,1
2020,2,11,2,1,2,1,3,-1,1,3,3,-1,-1,-1,-1,290,30,50,290,240,-1,-1,1,1,1,1,1,1,1,1,4,-1,-1,-1,1,1,-1,-1,-1,-1,11,-1,1
2020,2,11,2,3,2,1,3,-1,-1,3,3,-1,-1,-1,-1,-1,50,-1,50,150,-1,-1,1,1,1,1,1,1,1,1,3,2,39,4,2,1,2,42,1,3,34,2,1
2020,2,11,2,3,2,1,3,-1,-1,3,3,-1,-1,-1,-1,-1,50,-1,50,150,-1,-1,1,1,1,1,1,1,1,1,3,-1,-1,-1,2,1,-1,-1,-1,-1,9,-1,1
2020,2,11,2,3,2,1,3,-1,-1,3,3,-1,-1,-1,-1,-1,50,-1,50,150,-1,-1,1,1,1,1,1,1,1,1,3,-1,-1,-1,1,1,-1,-1,-1,-1,7,-1,1
2020,2,2,2,1,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,80,-1,20,110,80,-1,-1,1,2,-1,2,1,1,-1,1,2,2,39,1,2,1,2,-1,4,-1,32,1,1
2020,2,2,2,1,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,80,-1,20,110,80,-1,-1,1,2,-1,2,1,1,-1,1,2,2,41,1,1,1,2,-1,4,-1,32,1,1
2020,2,1,2,1,2,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,20,0,60,-1,-1,2,3,-1,3,1,1,-1,1,1,2,40,6,1,1,1,-1,4,-1,57,1,1
2020,2,7,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,-2,-1,-1,0,50,-1,-1,1,1,-1,1,1,1,-1,1,1,1,39,3,2,1,1,-1,4,-1,85,1,1
2020,2,15,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,60,-1,-1,60,40,-1,-1,1,1,-1,1,1,1,-1,1,1,2,44,4,1,1,2,21,1,1,80,7,1
2020,2,9,2,3,1,-1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,-1,0,50,-1,-1,2,3,-1,3,1,1,-1,1,1,2,40,3,2,1,2,-1,4,-1,64,1,1
2020,2,14,2,3,2,2,-1,-1,-1,3,-1,-1,-1,-1,-1,100,40,-1,140,80,-1,-1,1,2,-1,2,1,2,-1,2,1,2,44,6,2,1,2,51,1,2,36,2,1
2020,2,5,2,3,1,-1,-1,-1,-1,1,-1,2,-1,-1,-1,130,-1,-1,120,130,-1,-1,3,4,-1,4,2,3,-1,3,1,2,39,3,2,1,1,-1,4,-1,80,1,1
2020,2,11,2,3,2,-2,-1,-1,-1,3,-1,-1,-1,-1,-1,100,10,-1,90,20,-1,-1,1,2,-1,2,1,1,-1,1,1,2,39,6,1,1,2,13,1,1,38,2,4
2020,2,7,2,2,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,100,20,-1,120,120,-1,-1,1,1,-1,1,1,1,-1,1,1,2,40,6,2,1,2,10,1,9,52,2,2
2020,2,4,2,3,2,2,-1,-1,-1,3,-1,-1,-1,-1,-1,10,-1,-1,10,10,-1,-1,1,1,-1,1,1,1,-1,1,1,2,39,4,1,1,1,-1,4,-1,61,1,2
2020,2,8,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,80,-1,-1,50,50,-1,-1,1,1,-1,1,1,1,-1,1,1,2,39,4,2,1,2,-1,4,-1,74,1,1
2020,2,6,2,3,2,1,-1,-1,-1,2,-1,-1,-1,-1,-1,80,-1,-1,180,180,-1,-1,2,3,-1,3,1,1,-1,1,3,2,39,1,1,1,2,-1,4,-1,52,1,1
2020,2,6,2,3,2,1,-1,-1,-1,2,-1,-1,-1,-1,-1,80,-1,-1,180,180,-1,-1,2,3,-1,3,1,1,-1,1,3,2,39,1,2,1,2,42,1,3,44,7,1
2020,2,6,2,3,2,1,-1,-1,-1,2,-1,-1,-1,-1,-1,80,-1,-1,180,180,-1,-1,2,3,-1,3,1,1,-1,1,3,2,39,6,1,1,1,22,1,10,26,6,1
2020,2,13,2,2,2,1,3,2,-9,2,2,2,2,2,2,200,-1,-1,180,200,-1,-1,3,4,2,4,3,4,2,4,3,2,39,6,2,1,2,46,1,3,25,2,7
2020,2,13,2,2,2,1,3,2,-9,2,2,2,2,2,2,200,-1,-1,180,200,-1,-1,3,4,2,4,3,4,2,4,3,2,39,6,1,1,1,46,4,3,27,1,1
2020,2,13,2,2,2,1,3,2,-9,2,2,2,2,2,2,200,-1,-1,180,200,-1,-1,3,4,2,4,3,4,2,4,3,-1,-1,-1,1,1,-1,-1,-1,-1,11,-1,7
2020,2,14,2,2,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,150,60,-1,210,150,-1,-1,1,1,-1,1,1,1,-1,1,3,2,39,1,1,1,2,-1,4,-1,52,1,1
2020,2,14,2,2,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,150,60,-1,210,150,-1,-1,1,1,-1,1,1,1,-1,1,3,2,39,1,2,1,2,51,1,1,56,4,3
2020,2,14,2,2,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,150,60,-1,210,150,-1,-1,1,1,-1,1,1,1,-1,1,3,2,39,6,1,1,2,46,1,3,29,2,3
2020,2,11,2,2,1,-1,3,-1,1,3,3,-1,-1,-1,-1,300,100,-1,360,280,-1,-1,1,1,1,1,1,1,1,1,6,2,44,1,2,1,2,22,1,4,44,2,1
2020,2,11,2,2,1,-1,3,-1,1,3,3,-1,-1,-1,-1,300,100,-1,360,280,-1,-1,1,1,1,1,1,1,1,1,6,2,41,1,1,1,2,4,2,1,43,11,1
2020,2,11,2,2,1,-1,3,-1,1,3,3,-1,-1,-1,-1,300,100,-1,360,280,-1,-1,1,1,1,1,1,1,1,1,6,2,40,6,1,1,2,46,2,3,18,12,1
2020,2,11,2,2,1,-1,3,-1,1,3,3,-1,-1,-1,-1,300,100,-1,360,280,-1,-1,1,1,1,1,1,1,1,1,6,2,36,6,1,1,1,-1,4,-1,16,1,1
2020,2,11,2,2,1,-1,3,-1,1,3,3,-1,-1,-1,-1,300,100,-1,360,280,-1,-1,1,1,1,1,1,1,1,1,6,-1,-1,-1,1,1,-1,-1,-1,-1,14,-1,1
2020,2,11,2,2,1,-1,3,-1,1,3,3,-1,-1,-1,-1,300,100,-1,360,280,-1,-1,1,1,1,1,1,1,1,1,6,-1,-1,-1,1,1,-1,-1,-1,-1,12,-1,1
2020,2,5,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,20,-1,20,40,-1,-1,1,1,-1,1,1,1,-1,1,1,2,40,6,2,1,2,41,1,2,22,9,1
2020,2,8,2,2,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,20,-1,20,50,-1,-1,1,1,-1,1,1,1,-1,1,1,2,40,4,1,1,2,44,1,3,30,2,1
2020,2,6,2,3,2,1,-1,-1,-1,2,-1,-1,-1,-1,-1,50,20,-1,60,60,-1,-1,1,2,-1,2,1,2,-1,2,2,2,39,4,1,1,2,22,2,4,46,11,3
2020,2,6,2,3,2,1,-1,-1,-1,2,-1,-1,-1,-1,-1,50,20,-1,60,60,-1,-1,1,2,-1,2,1,2,-1,2,2,2,39,4,2,1,2,50,1,3,39,7,3
2020,2,7,2,2,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,180,20,-1,120,100,-1,-1,1,1,-1,1,1,1,-1,1,1,2,43,6,2,1,2,22,1,4,22,4,1
2020,2,8,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,130,40,-1,170,80,-1,-1,1,1,-1,1,1,1,-1,1,2,2,42,1,2,1,2,43,1,1,57,7,2
2020,2,8,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,130,40,-1,170,80,-1,-1,1,1,-1,1,1,1,-1,1,2,2,41,1,1,1,2,-1,4,-1,74,1,2
2020,2,4,2,2,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,80,50,-1,130,130,-1,-1,1,1,-1,1,1,1,-1,1,1,2,43,6,2,1,2,-1,4,-1,23,1,1
2020,2,11,2,3,2,1,3,-1,-1,3,3,-1,-1,-1,-1,300,80,-1,280,150,-1,-1,1,1,1,1,1,1,1,1,3,2,40,1,1,1,2,42,1,1,29,2,1
2020,2,11,2,3,2,1,3,-1,-1,3,3,-1,-1,-1,-1,300,80,-1,280,150,-1,-1,1,1,1,1,1,1,1,1,3,2,39,1,2,1,2,42,1,1,31,10,1
2020,2,11,2,3,2,1,3,-1,-1,3,3,-1,-1,-1,-1,300,80,-1,280,150,-1,-1,1,1,1,1,1,1,1,1,3,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,1
2020,2,8,2,2,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,130,4,-1,100,50,-1,-1,1,1,-1,1,1,1,-1,1,1,2,40,6,2,1,2,-1,4,-1,66,1,1
2020,2,13,2,1,2,1,-1,-1,-1,2,-1,-1,-1,-1,-1,100,20,130,110,80,-1,-1,2,3,-1,3,2,3,-1,3,2,2,41,1,1,1,2,-1,4,-1,61,1,1
2020,2,13,2,1,2,1,-1,-1,-1,2,-1,-1,-1,-1,-1,100,20,130,110,80,-1,-1,2,3,-1,3,2,3,-1,3,2,2,39,1,2,1,1,-1,4,-1,62,1,1
2020,2,9,2,1,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,4,30,40,30,60,-1,-1,1,1,-1,1,1,1,-1,1,1,2,40,4,2,1,1,-1,4,-1,85,1,1
2020,2,15,2,1,2,2,1,1,-1,1,1,2,1,1,-2,-2,-1,-2,0,400,21,14,3,4,3,4,3,4,3,4,5,2,42,1,2,1,2,23,1,10,34,2,2
2020,2,15,2,1,2,2,1,1,-1,1,1,2,1,1,-2,-2,-1,-2,0,400,21,14,3,4,3,4,3,4,3,4,5,2,42,1,1,1,2,23,1,10,26,2,2
2020,2,15,2,1,2,2,1,1,-1,1,1,2,1,1,-2,-2,-1,-2,0,400,21,14,3,4,3,4,3,4,3,4,5,2,39,6,2,1,2,-1,4,-1,20,1,2
2020,2,15,2,1,2,2,1,1,-1,1,1,2,1,1,-2,-2,-1,-2,0,400,21,14,3,4,3,4,3,4,3,4,5,-1,-1,-1,2,1,-1,-1,-1,-1,3,-1,2
2020,2,15,2,1,2,2,1,1,-1,1,1,2,1,1,-2,-2,-1,-2,0,400,21,14,3,4,3,4,3,4,3,4,5,-1,-1,-1,2,1,-1,-1,-1,-1,4,-1,2
2020,2,4,2,3,1,-1,-1,2,-1,2,-1,1,-1,-1,-1,-1,-1,-1,0,50,-1,-1,3,4,-1,4,2,3,-1,3,1,2,44,5,2,1,1,-1,4,-1,67,1,1
2020,2,8,2,1,2,1,-1,2,-1,2,-1,2,-1,-1,-1,120,-1,80,60,60,-1,-1,3,4,-1,4,3,4,-1,4,1,2,39,4,1,4,2,34,1,3,47,2,1
2020,2,12,2,1,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,350,-1,100,450,200,-1,-1,1,1,-1,1,1,1,-1,1,4,2,41,6,2,1,2,-1,4,-1,64,1,2
2020,2,12,2,1,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,350,-1,100,450,200,-1,-1,1,1,-1,1,1,1,-1,1,4,2,40,6,1,1,2,40,2,3,21,12,2
2020,2,12,2,1,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,350,-1,100,450,200,-1,-1,1,1,-1,1,1,1,-1,1,4,2,40,6,1,1,2,40,2,5,19,12,2
2020,2,12,2,1,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,350,-1,100,450,200,-1,-1,1,1,-1,1,1,1,-1,1,4,2,40,4,1,1,2,-1,4,-1,64,1,2
2020,2,6,2,3,2,1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,0,200,-1,-1,2,3,-1,3,1,1,-1,1,2,2,39,1,1,1,2,-1,4,-1,63,1,1
2020,2,6,2,3,2,1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,0,200,-1,-1,2,3,-1,3,1,1,-1,1,2,2,39,1,2,1,1,-1,4,-1,61,1,1
2020,2,9,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,300,20,-1,270,200,-1,-1,1,1,-1,1,1,1,-1,1,3,2,39,1,1,1,2,-1,4,-1,69,1,1
2020,2,9,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,300,20,-1,270,200,-1,-1,1,1,-1,1,1,1,-1,1,3,2,39,1,2,1,2,-1,4,-1,65,1,1
2020,2,9,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,300,20,-1,270,200,-1,-1,1,1,-1,1,1,1,-1,1,3,1,39,6,2,1,1,-1,4,-1,41,1,1
2020,2,11,2,2,2,1,3,-1,2,3,3,-1,-1,-1,-1,120,30,-1,110,110,-1,-1,1,1,1,1,1,1,1,1,5,2,40,1,2,1,2,-1,4,-1,35,1,1
2020,2,11,2,2,2,1,3,-1,2,3,3,-1,-1,-1,-1,120,30,-1,110,110,-1,-1,1,1,1,1,1,1,1,1,5,2,41,1,1,1,2,49,1,8,36,2,1
2020,2,11,2,2,2,1,3,-1,2,3,3,-1,-1,-1,-1,120,30,-1,110,110,-1,-1,1,1,1,1,1,1,1,1,5,-1,-1,-1,2,1,-1,-1,-1,-1,9,-1,1
2020,2,11,2,2,2,1,3,-1,2,3,3,-1,-1,-1,-1,120,30,-1,110,110,-1,-1,1,1,1,1,1,1,1,1,5,-1,-1,-1,1,1,-1,-1,-1,-1,4,-1,1
2020,2,11,2,2,2,1,3,-1,2,3,3,-1,-1,-1,-1,120,30,-1,110,110,-1,-1,1,1,1,1,1,1,1,1,5,-1,-1,-1,1,1,-1,-1,-1,-1,0,-1,1
2020,2,10,-2,-1,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,1,2,-1,2,1,2,-1,2,1,2,39,3,2,1,2,-1,4,-1,78,1,1
2020,2,15,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,150,-1,-1,130,130,-1,-1,1,1,-1,1,1,1,-1,1,2,2,39,6,2,1,2,46,2,3,56,12,1
2020,2,15,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,150,-1,-1,130,130,-1,-1,1,1,-1,1,1,1,-1,1,2,2,39,6,1,1,2,4,1,7,57,10,1
2020,2,15,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,130,-1,-1,150,100,-1,-1,1,2,-1,2,1,1,-1,1,1,2,44,4,1,1,2,10,1,2,56,2,7
2020,2,13,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,50,30,-1,80,80,-1,-1,1,1,-1,1,1,1,-1,1,2,2,43,1,1,1,2,36,1,2,64,2,1
2020,2,13,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,50,30,-1,80,80,-1,-1,1,1,-1,1,1,1,-1,1,2,2,40,1,2,1,2,22,1,4,62,7,1
2020,2,1,2,-1,1,-1,-1,1,-1,1,-1,1,-1,-1,-1,-2,-1,-1,0,-2,-1,-1,3,4,-1,4,3,4,-1,4,1,1,39,4,2,1,1,-1,4,-1,54,1,1
2020,2,8,2,3,2,1,3,-1,2,3,2,2,2,2,2,250,-1,-1,310,250,-1,-1,2,2,2,3,1,1,1,1,3,2,39,1,1,4,2,24,1,9,58,4,4
2020,2,8,2,3,2,1,3,-1,2,3,2,2,2,2,2,250,-1,-1,310,250,-1,-1,2,2,2,3,1,1,1,1,3,2,34,1,2,5,2,10,1,9,37,2,4
2020,2,8,2,3,2,1,3,-1,2,3,2,2,2,2,2,250,-1,-1,310,250,-1,-1,2,2,2,3,1,1,1,1,3,2,34,6,2,5,2,-1,4,-1,15,1,4
2020,2,12,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,180,30,-1,160,150,-1,-1,1,1,-1,1,1,1,-1,1,4,2,43,1,1,1,2,38,1,3,57,5,1
2020,2,12,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,180,30,-1,160,150,-1,-1,1,1,-1,1,1,1,-1,1,4,2,42,1,2,1,2,40,1,2,57,2,1
2020,2,12,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,180,30,-1,160,150,-1,-1,1,1,-1,1,1,1,-1,1,4,2,43,6,1,1,1,-1,4,-1,25,1,1
2020,2,12,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,180,30,-1,160,150,-1,-1,1,1,-1,1,1,1,-1,1,4,2,39,3,1,1,2,-1,4,-1,85,1,1
2020,2,9,2,3,1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,100,4,-1,70,50,-1,-1,1,2,-1,2,1,2,-1,2,2,2,39,1,2,1,2,22,1,10,69,7,1
2020,2,9,2,3,1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,100,4,-1,70,50,-1,-1,1,2,-1,2,1,2,-1,2,2,2,41,1,1,1,2,4,1,7,67,2,1
2020,2,11,2,1,1,-1,-1,1,-1,2,-1,2,-1,-1,-1,100,50,150,230,230,-1,-1,3,4,-1,4,3,4,-1,4,4,2,40,3,2,1,1,34,1,1,85,7,1
